index,source_name,ra,dec,glon,glat,energy_flux,flux_uncertainty,significance,significance_peak,variability_index,frac_variability,spectrum_type,pl_index,pl_flux_density,class1,class2,assoc1,assoc2,flags
126,4FGL J0025.4-4838,6.3673,-48.6386,314.39056,-67.90782,1.9005917e-12,3.9784522e-13,7.417088,-inf,24.89645,0.57071286,PowerLaw,2.3746026,4.7171577e-14,,,,,20
127,4FGL J0025.5-5936,6.3772,-59.6045,308.98776,-57.21784,2.1188576e-12,4.3286452e-13,6.109302,-inf,23.710123,0.52283514,PowerLaw,2.5659902,1.2454932e-13,,,,,17
128,4FGL J0025.7-4801,6.4351,-48.0191,314.72382,-68.51652,2.1674906e-12,4.620652e-13,13.455969,12.713111,100.15197,1.2532092,LogParabola,2.258797,1.4414583e-13,bcu,,SUMSS J002545-480356,,0
129,4FGL J0026.1-0732,6.54,-7.5425,104.761604,-69.51759,2.0823616e-12,3.402101e-13,9.666232,-inf,12.6891,0.0,PowerLaw,1.8870761,9.724999e-15,,,,,0
130,4FGL J0026.2+3926,6.5639,39.4426,117.64665,-23.17058,1.49211e-12,3.7368023e-13,3.7584164,-inf,13.514784,0.31519765,PowerLaw,2.5871673,2.2510201e-13,,,,,4096
131,4FGL J0026.6-4600,6.6521,-46.0156,315.91986,-70.481415,2.4269538e-12,2.872925e-13,13.241903,-inf,22.26658,0.3896722,PowerLaw,1.9971744,3.2323343e-14,bll,,1RXS J002636.3-460101,,0
132,4FGL J0027.0-1134,6.7544,-11.5739,101.51418,-73.421875,7.70374e-13,2.4523447e-13,4.3848667,-inf,14.851184,0.0,PowerLaw,1.8225298,1.4061567e-15,,,,,0
133,4FGL J0028.1+7505,7.0444,75.0962,121.40364,12.293515,2.5408547e-12,4.2812105e-13,12.069453,-inf,10.037167,0.0,LogParabola,2.219081,7.194935e-14,bcu,,GB6 J0028+7506,,4
134,4FGL J0028.5+2001,7.1262,20.017,115.61435,-42.52867,4.1030332e-11,9.0760835e-13,89.21285,90.17882,7178.108,1.6535703,LogParabola,2.2192743,1.3813821e-11,fsrq,,TXS 0025+197,,0
135,4FGL J0028.8-0112,7.2174,-1.2022,110.19931,-63.514652,8.8199765e-13,2.9362943e-13,4.079314,-inf,18.783464,0.26373813,PowerLaw,2.110465,4.9896665e-15,bll,,PKS 0026-014,,0
136,4FGL J0028.9+3553,7.2251,35.8904,117.82134,-26.757605,3.1012426e-12,3.592956e-13,11.369533,-inf,17.87329,0.27852362,PowerLaw,2.183843,7.9985335e-14,bll,,GB6 J0028+3550,,0
137,4FGL J0029.0-7044,7.2509,-70.7414,305.60474,-46.27025,4.7870566e-12,3.5877505e-13,19.135262,9.477987,63.630413,0.4917453,PowerLaw,2.3062565,2.3700944e-13,bll,,PKS 0026-710,,0
138,4FGL J0029.4+2051,7.3665,20.8662,116.05021,-41.71177,1.3792601e-12,2.9473714e-13,9.746155,-inf,21.767937,0.6132988,LogParabola,1.7775818,3.9887688e-15,bcu,,NVSS J002928+205332,,0
139,4FGL J0030.2+0001,7.5526,0.0329,111.43036,-62.36387,1.1218512e-12,2.8890537e-13,5.1196513,-inf,19.28452,0.34903395,PowerLaw,2.1695535,1.4378842e-14,bll,,NVSS J003007-000008,,0
140,4FGL J0030.2-5149,7.5562,-51.832,310.6921,-64.97544,1.4679682e-12,2.9904895e-13,4.7687597,-inf,16.943281,0.2896359,PowerLaw,2.7388623,6.040614e-13,,agn,,CRATES J003138-514316,0
141,4FGL J0030.2-1647,7.5643,-16.7975,96.46627,-78.56577,2.793451e-12,4.1309358e-13,14.667213,8.923196,41.82481,0.7461387,LogParabola,1.7697825,2.4100601e-14,bll,,2MASS J00302045-1647130,,0
142,4FGL J0030.3-4224,7.5958,-42.4127,317.26767,-74.12445,1.619128e-11,5.938529e-13,52.35371,36.79363,545.1399,0.70863044,LogParabola,2.4212196,5.4418726e-12,fsrq,,PKS 0027-426,,0
143,4FGL J0030.4+0451,7.6107,4.8592,113.13404,-57.6126,6.066861e-11,1.0250205e-12,140.1843,-inf,13.360688,0.008048963,PLSuperExpCutoff,2.0913346,4.651827e-12,MSP,,PSR J0030+0451,,0
144,4FGL J0030.6-0212,7.6558,-2.2014,110.743324,-64.57944,2.019749e-11,7.086213e-13,53.71871,32.616474,883.49976,0.75941986,LogParabola,2.4055793,8.981e-12,fsrq,,PKS B0027-024,,0
145,4FGL J0030.6+0539,7.6643,5.6623,113.453476,-56.826523,3.3452798e-12,7.0196827e-13,4.1344094,-inf,9.2263975,0.0,PowerLaw,2.968449,4.8471353e-12,,,,,16
146,4FGL J0030.9-3618,7.7292,-36.3104,327.03723,-79.83805,1.1696684e-12,2.539465e-13,6.2861433,-inf,22.927094,0.49558643,PowerLaw,1.9361608,7.557525e-15,,,,,2
147,4FGL J0031.0-2327,7.7564,-23.4581,70.318275,-84.105675,1.2064302e-12,1.8766764e-13,10.293873,-inf,6.9415326,0.0,LogParabola,2.1385643,6.995702e-14,,,,,0
148,4FGL J0031.3+0726,7.83,7.4443,114.195915,-55.085846,1.8614155e-12,3.15198e-13,8.388575,-inf,16.407715,0.07789153,PowerLaw,1.9382379,1.33369674e-14,bll,,NVSS J003119+072456,,0
149,4FGL J0031.5-4025,7.8903,-40.4212,318.84903,-76.08667,1.1034408e-12,2.992915e-13,3.5786598,-inf,8.784405,0.0,PowerLaw,2.4641998,7.454751e-14,,,,,4112
150,4FGL J0031.5-5648,7.8986,-56.8069,308.3834,-60.11082,1.4672185e-12,2.5976587e-13,7.580048,-inf,17.87521,0.27711543,PowerLaw,1.9029993,8.328027e-15,,,,,0
151,4FGL J0032.3-5522,8.0778,-55.3668,308.63895,-61.549007,3.0783759e-12,3.519191e-13,13.040528,15.915564,321.93832,1.6293298,LogParabola,2.2981603,4.503092e-13,bcu,,SUMSS J003210-552228,,0
152,4FGL J0032.3-5539,8.0971,-55.6642,308.52026,-61.256878,5.4410117e-13,2.0297684e-13,4.947791,-inf,11.875284,0.0,PowerLaw,1.5053519,1.3855598e-16,,,,,0
153,4FGL J0032.4-2849,8.1076,-28.8224,9.845286,-85.47483,1.6654774e-12,2.7521654e-13,6.9553857,-inf,27.040756,0.66033083,PowerLaw,2.3752236,1.3030157e-13,bll,,PMN J0032-2849,,0
154,4FGL J0032.5-4724,8.1497,-47.4039,312.01587,-69.390686,8.227701e-13,2.1904238e-13,5.594671,-inf,14.566522,0.0,PowerLaw,1.6941252,1.2705817e-15,bcu,,SUMSS J003222-472538,,0
155,4FGL J0033.3-2040,8.3457,-20.6674,89.42051,-82.3356,9.125949e-13,2.4774218e-13,6.026091,-inf,9.559684,0.0,PowerLaw,1.6612482,1.3293956e-15,bll,,RBS 0075,,0
156,4FGL J0033.5-1921,8.3954,-19.3593,94.18597,-81.21709,2.8105532e-11,1.1248496e-12,76.817635,27.356981,101.912346,0.26706934,LogParabola,1.750551,7.58728e-13,bll,,KUV 00311-1938,,0
157,4FGL J0033.9+3858,8.483,38.9716,119.214905,-23.773771,3.2517346e-12,3.5661426e-13,11.053949,5.0045466,33.018616,0.52166134,PowerLaw,2.2925646,1.726472e-13,bcu,,MG3 J003408+3901,,2
158,4FGL J0034.0-4116,8.5142,-41.2708,316.00058,-75.4134,4.7071552e-12,4.2933346e-13,14.900646,13.683527,141.85762,1.0079426,PowerLaw,2.6104681,7.57561e-13,bcu,,PKS 0031-415,,0
159,4FGL J0034.3-0534,8.5961,-5.5809,111.5037,-68.07345,2.0193965e-11,5.8878694e-13,66.41441,-inf,9.410615,0.0,PLSuperExpCutoff,2.2157388,5.4170687e-12,MSP,,PSR J0034-0534,,0
160,4FGL J0034.6+6438,8.6619,64.6393,121.13443,1.8261667,5.755232e-12,1.3546616e-12,9.8817625,-inf,16.906689,0.23971407,LogParabola,2.4498577,1.717867e-13,,,,,4
161,4FGL J0035.0-5728,8.7521,-57.4714,307.28632,-59.51773,1.6045732e-12,3.5331013e-13,7.2306657,-inf,15.020599,0.076713026,LogParabola,2.552532,3.249304e-13,bcu,,PMN J0035-5726,,0
162,4FGL J0035.2+1514,8.8123,15.2405,117.15257,-47.449505,1.0752924e-11,7.440385e-13,36.550503,14.802052,38.970222,0.27859876,LogParabola,1.844213,1.9255177e-13,bll,,RX J0035.2+1515,,0
163,4FGL J0035.2-1739,8.8173,-17.6621,100.58408,-79.825195,7.056905e-13,2.1894402e-13,4.5302305,-inf,8.99065,0.0,PowerLaw,1.7687078,1.3016797e-15,,,,,0
164,4FGL J0035.8-0837,8.9577,-8.6324,110.92031,-71.139275,1.5096249e-12,2.979433e-13,9.021272,8.385412,45.642834,0.99467087,LogParabola,2.1166365,4.8536563e-14,bll,,PMN J0035-0836,,0
165,4FGL J0035.8+6131,8.9684,61.5234,121.077286,-1.2922883,6.0981905e-12,1.1172051e-12,7.121661,6.4997663,34.645054,0.6393731,PowerLaw,2.621857,2.3878043e-13,bcu,,LQAC 008+061,,17
166,4FGL J0035.9+5950,8.9823,59.8334,120.98205,-2.9796205,3.38651e-11,1.1106383e-12,69.93408,29.48733,325.57568,0.54187524,LogParabola,1.7666059,2.6696988e-13,bll,,1ES 0033+595,,0
167,4FGL J0036.8+1431,9.2162,14.53,117.63759,-48.191883,1.6732693e-12,4.2449724e-13,4.9089923,-inf,6.703183,0.0,PowerLaw,2.3721178,4.668326e-14,bcu,,TXS 0033+142,,0
168,4FGL J0036.9+1832,9.234,18.5424,118.135414,-44.19425,3.4089452e-12,4.032257e-13,10.179058,13.029633,115.233055,1.264397,PowerLaw,2.422608,3.362841e-13,bcu,,CRATES J003659.39+183203.7,,0
169,4FGL J0037.2-2653,9.314,-26.8927,36.389965,-86.83259,1.3378367e-12,3.4746156e-13,4.1318903,-inf,9.608155,0.0,PowerLaw,2.6651785,2.052355e-13,,,,,0
170,4FGL J0037.6+3653,9.4045,36.8964,119.860954,-25.89293,2.2678049e-12,3.708408e-13,7.0520163,-inf,18.777134,0.3447841,PowerLaw,2.3788838,1.2016734e-13,fsrq,,4C +36.01,,0
171,4FGL J0037.8+1239,9.4695,12.6527,117.77323,-50.08318,7.833049e-12,4.9119167e-13,23.327469,9.82979,67.137276,0.491668,PowerLaw,2.1779027,3.1197337e-13,bll,,NVSS J003750+123818,,0
172,4FGL J0037.9+2612,9.4823,26.201,119.158325,-36.57175,2.3059738e-12,3.496624e-13,7.230222,-inf,12.242234,0.0,PowerLaw,2.4457152,2.5833329e-13,bll,,WISE J003719.15+261312.6,,2
173,4FGL J0038.1+0012,9.5394,0.2118,115.73305,-62.47418,4.5407484e-12,4.149294e-13,18.241486,-inf,16.806847,0.21633819,PowerLaw,1.9738592,6.341628e-14,bll,,NVSS J003808+001336,,0
174,4FGL J0038.2-2459,9.5589,-24.9941,67.94319,-86.347115,3.5289643e-11,8.2090205e-13,97.55795,66.038826,4113.291,1.2020161,LogParabola,2.2278953,1.1243326e-11,fsrq,,PKS 0035-252,,0
175,4FGL J0038.7-0204,9.6899,-2.0722,115.48633,-64.760506,2.8995597e-12,5.6357593e-13,7.9600024,-inf,19.724367,0.3409177,LogParabola,2.7632873,1.6428684e-12,rdg,,3C 17,,2
176,4FGL J0039.0-0946,9.7556,-9.7828,112.76266,-72.408966,4.5201603e-12,3.9537096e-13,12.125998,-inf,22.562248,0.249116,PowerLaw,2.7599013,3.8596895e-12,fsrq,,TXS 0036-099,,0
177,4FGL J0039.1-2219,9.7782,-22.3276,92.03161,-84.4438,2.5974583e-12,3.534052e-13,12.513439,-inf,15.261884,0.21209995,PowerLaw,1.784351,1.1722649e-14,bll,,PMN J0039-2220,,0
178,4FGL J0039.1+6257,9.7862,62.9603,121.53531,0.12189149,1.08811675e-11,8.639894e-13,28.652712,-inf,11.307319,0.0,LogParabola,2.3589633,7.17676e-13,,,,,0
179,4FGL J0039.1+4330,9.7994,43.5122,120.580925,-19.303667,1.6687966e-12,3.2649485e-13,9.55258,5.86173,32.784496,0.60868746,LogParabola,2.0870204,4.3583636e-14,bcu,,NVSS J003907+433015,,0
180,4FGL J0039.7+4203,9.9411,42.0653,120.615395,-20.753937,1.6204042e-12,3.9871394e-13,5.2929997,-inf,17.638689,0.37225816,PowerLaw,2.4439154,5.3099032e-14,,,,,0
181,4FGL J0040.2-2725,10.0618,-27.4282,25.413816,-87.495476,1.12391e-12,2.3915809e-13,6.6147356,-inf,5.957855,0.0,PowerLaw,2.0035691,8.5296125e-15,,,,,0
182,4FGL J0040.3+4050,10.0989,40.8362,120.67978,-21.987257,2.361153e-12,3.4546048e-13,10.816568,-inf,17.378155,0.34986943,PowerLaw,1.8841169,7.470137e-15,bll,,B3 0037+405,,0
183,4FGL J0040.4-2340,10.1012,-23.6704,86.55478,-85.73834,1.8814707e-12,3.10884e-13,8.099487,6.8349323,29.399483,0.6108893,PowerLaw,2.273834,6.131143e-14,bll,,PMN J0040-2340,,0
184,4FGL J0040.7-7157,10.1921,-71.9657,304.10223,-45.138298,1.0482521e-12,2.3646086e-13,7.717175,-inf,20.427866,0.22734763,LogParabola,2.002241,1.2755056e-14,,,,,0
185,4FGL J0040.9+3203,10.2393,32.0529,120.34745,-30.766249,1.5603902e-12,3.4193742e-13,4.5501523,-inf,20.992537,0.5163428,PowerLaw,2.3667543,9.566482e-14,bcu,,TXS 0038+319,,2
186,4FGL J0041.3-0048,10.3322,-0.8024,117.248535,-63.56254,2.4510762e-12,4.87763e-13,4.3449135,-inf,20.845009,0.3575973,PowerLaw,3.0859547,4.4433207e-12,,agn,,CRATES J004022-004019,256
187,4FGL J0041.3+6052,10.343,60.8783,121.70681,-1.9695024,8.233013e-12,1.1727907e-12,12.913219,-inf,7.3585534,0.0,LogParabola,2.766443,1.2353726e-12,bcu,,NVSS J004058+605407,,0
188,4FGL J0041.4+3800,10.3697,38.0097,120.77072,-24.820253,1.4551481e-12,2.883077e-13,7.380077,-inf,16.682882,0.4613594,PowerLaw,1.9725727,6.299692e-15,fsrq,,B3 0038+377,,0
189,4FGL J0041.7-1607,10.4382,-16.121,110.9076,-78.76599,7.8793363e-13,2.2903164e-13,5.332441,-inf,17.42488,0.0,PowerLaw,1.7600175,1.6288005e-15,bcu,,GALEXASC J004141.24-160746.6,,0
190,4FGL J0041.9-4702,10.4839,-47.0458,307.66772,-69.99498,9.139773e-13,2.350699e-13,7.4016743,-inf,8.500955,0.0,LogParabola,1.6857028,2.4827846e-15,bll,,RBS 0097,,0
191,4FGL J0042.0+3640,10.5053,36.6724,120.82833,-26.160883,1.567143e-12,2.9513094e-13,7.270876,-inf,7.83602,0.0,PowerLaw,2.0401893,1.3747844e-14,bll,,RX J0042.0+3641,,0
192,4FGL J0042.2+2319,10.5581,23.3271,120.19306,-39.49569,4.650762e-12,3.9320448e-13,16.853624,-inf,22.446869,0.2779596,PowerLaw,2.2201,1.6786328e-13,fsrq,,PKS 0039+230,,0
193,4FGL J0042.3+3509,10.5892,35.1526,120.83584,-27.682186,8.8827486e-13,2.8396738e-13,4.0018654,-inf,14.719978,0.0,PowerLaw,1.9037969,1.7643735e-15,,,,,4096
194,4FGL J0043.2+4114,10.8229,41.2415,121.28495,-21.604197,2.5431586e-12,5.3694137e-13,8.952557,-inf,5.7353783,0.0,LogParabola,2.5072875,4.4330804e-13,gal,,M 31,,0
195,4FGL J0043.5-0442,10.8766,-4.7007,117.76341,-67.49282,2.4792854e-12,3.6234145e-13,9.823544,-inf,16.868704,0.13105926,PowerLaw,2.061948,2.8256484e-14,bll,,1RXS J004333.7-044257,,0
196,4FGL J0043.6+2223,10.9095,22.3864,120.562355,-40.44946,1.7982688e-12,4.0641332e-13,6.4173527,-inf,20.710041,0.41823706,PowerLaw,2.3270266,3.7246038e-14,bcu,,TXS 0040+221,,0
197,4FGL J0043.7-1116,10.9283,-11.2822,116.024574,-74.05026,2.002249e-12,3.5725833e-13,11.949308,-inf,18.710556,0.31231037,LogParabola,1.9283468,3.2655556e-14,bll,,1RXS J004349.3-111612,,0
198,4FGL J0043.8+3425,10.9717,34.4316,121.161644,-28.414192,2.6327098e-11,9.768042e-13,67.48478,32.367573,344.50244,0.49642843,LogParabola,1.9500101,1.3240563e-12,fsrq,,GB6 J0043+3426,,0
199,4FGL J0044.2-8424,11.0711,-84.4016,303.13925,-32.72377,2.4160433e-12,4.5147466e-13,6.0882926,6.4328475,60.30434,0.97684515,PowerLaw,2.6063538,2.787433e-13,fsrq,,PKS 0044-84,,0
200,4FGL J0044.8+6802,11.2189,68.0382,122.315926,5.1743,7.705197e-12,1.0536928e-12,13.438526,7.7742605,41.58148,0.42503473,LogParabola,2.506201,2.7462483e-13,bcu,,LQAC 011+068,,4
201,4FGL J0044.9+4553,11.2311,45.8926,121.74707,-16.964163,2.0075447e-12,3.7447804e-13,5.6287265,-inf,10.868496,0.0,PowerLaw,2.4884741,2.0099872e-13,bcu,,B3 0042+456,,0
202,4FGL J0045.1-3706,11.2936,-37.1065,310.09497,-79.93449,4.6991235e-12,3.2502335e-13,17.578194,12.817755,193.8433,0.9120233,PowerLaw,2.555132,1.760888e-12,fsrq,,PKS 0042-373,,0
203,4FGL J0045.3+2128,11.3396,21.4668,121.04665,-41.382694,1.4641899e-11,8.2132527e-13,47.78714,29.292074,255.53964,0.818748,LogParabola,1.8176591,2.8312704e-13,bll,,GB6 J0045+2127,,0
204,4FGL J0045.7+1217,11.4309,12.292,120.7346,-50.555367,1.11672355e-11,6.15459e-13,32.64234,15.351421,60.110516,0.368834,PowerLaw,1.9494241,1.7762223e-13,bll,,GB6 J0045+1217,,0
205,4FGL J0045.8-1324,11.4715,-13.4027,117.25753,-76.21324,9.854432e-13,2.3393546e-13,5.911414,-inf,13.071259,0.0,PowerLaw,1.9223518,4.889408e-15,,,,,0
206,4FGL J0045.9-2021,11.486,-20.3654,112.1175,-83.1215,1.6435477e-12,2.698129e-13,8.427849,-inf,14.679758,0.1959042,PowerLaw,2.0669,2.640854e-14,,,,,0
207,4FGL J0046.7-7048,11.6806,-70.8136,303.49277,-46.309517,1.0131878e-12,2.7561138e-13,4.6700826,-inf,12.760612,0.0,PowerLaw,2.2314026,1.28279e-14,,,,,2
208,4FGL J0046.9+0705,11.7403,7.0924,120.95767,-55.762188,1.4046852e-12,3.0158455e-13,5.0854936,-inf,24.414227,0.68500155,PowerLaw,2.2045336,3.9335648e-14,,,,,0
209,4FGL J0047.0+5657,11.7535,56.9601,122.32572,-5.9064417,6.2906663e-12,6.7142066e-13,21.445501,11.138631,124.22853,0.76364005,LogParabola,2.1619983,2.0445638e-13,bll,,GB6 J0047+5657,,0
210,4FGL J0047.1-6203,11.777,-62.052,303.81793,-55.0688,1.789422e-12,3.772903e-13,3.6370916,-inf,14.895714,0.0,LogParabola,3.0811057,5.786543e-12,bcu,,PKS 0045-623,,4112
211,4FGL J0047.3+6943,11.8271,69.7223,122.57157,6.8534408,1.9088338e-12,4.095713e-13,7.18982,-inf,12.753951,0.0,PowerLaw,1.9268867,2.786549e-15,unk,,1RXS J004724.5+694222,,0
212,4FGL J0047.5-2517,11.8978,-25.29,97.574394,-87.96936,7.0940536e-12,5.323006e-13,29.740036,-inf,13.809363,0.03660549,LogParabola,2.1647277,7.757443e-13,sbg,,NGC 253,,0
213,4FGL J0047.9+3947,11.9763,39.7975,122.19439,-23.06919,7.256498e-12,4.551144e-13,27.240294,11.481409,92.21433,0.5644799,PowerLaw,1.981125,1.0878413e-13,bll,,B3 0045+395,,0
214,4FGL J0047.9+5448,11.9872,54.8017,122.42412,-8.066608,1.4801207e-12,3.257485e-13,7.267247,-inf,13.863037,0.0,PowerLaw,1.7160591,9.189691e-16,bcu,,1RXS J004754.5+544758,,0
215,4FGL J0047.9+2233,11.9981,22.5632,121.88889,-40.30157,4.136409e-12,6.200302e-13,10.303153,10.755695,135.3475,1.4405203,PowerLaw,2.4202042,1.0770442e-13,fsrq,,GB6 J0048+2234,,0
216,4FGL J0048.6-6347,12.1685,-63.7914,303.44296,-53.33411,2.5120843e-12,2.7562303e-13,18.786877,-inf,7.855925,0.0,LogParabola,2.1548352,1.6660333e-13,,,,,2
217,4FGL J0048.6-2427,12.1709,-24.4541,109.72765,-87.254944,2.2201605e-12,3.0643473e-13,10.618403,-inf,13.275707,0.06679195,PowerLaw,2.0859287,3.441829e-14,bcu,,1RXS J004836.9-242631,,0
218,4FGL J0049.0+2252,12.252,22.8735,122.20132,-39.9948,2.4106648e-12,5.058573e-13,8.034237,-inf,12.813997,0.0,PowerLaw,2.2760062,2.498787e-14,bll,,CRATES J004901.37+225315.4,,16
219,4FGL J0049.1+4223,12.2772,42.3901,122.47285,-20.479572,1.5056874e-12,2.8763352e-13,6.7207613,-inf,12.78919,0.0,PowerLaw,1.9310629,7.4822655e-15,bll,,GALEXASC J004859.14+422351.4,,0
220,4FGL J0049.2+6227,12.3112,62.4626,122.67843,-0.40806937,2.8808906e-12,9.0281737e-13,4.248278,-inf,3.311734,0.0,PowerLaw,2.3391886,2.1397206e-14,bcu,,TXS 0045+621,,256
221,4FGL J0049.4-5402,12.3589,-54.0367,303.58145,-63.089027,2.8770003e-12,2.8513346e-13,13.841837,-inf,25.102087,0.3549441,PowerLaw,2.1858766,1.0948579e-13,bll,,PMN J0049-5402,,0
222,4FGL J0049.5-4150,12.3973,-41.846,304.28677,-75.27739,1.2260714e-12,2.6086254e-13,6.202439,-inf,9.244017,0.0,PowerLaw,2.05724,1.01802205e-14,bcu,,SUMSS J004938-415140,,0
223,4FGL J0049.6-4500,12.4188,-45.0086,303.94653,-72.11618,2.3528657e-12,3.1343008e-13,8.885262,-inf,19.666157,0.30836502,PowerLaw,2.6896482,6.5607177e-13,fsrq,,PMN J0049-4457,,0
224,4FGL J0049.7+0237,12.4377,2.6273,122.08301,-60.24167,1.6826238e-11,7.226407e-13,54.94009,23.963188,262.5781,0.46739912,LogParabola,2.1184964,2.632813e-12,bll,,PKS 0047+023,,0
225,4FGL J0050.0-5736,12.5197,-57.6164,303.2906,-59.510906,1.27210915e-11,5.4932523e-13,44.944794,39.44348,947.9246,1.1394556,LogParabola,2.4348743,4.4528925e-12,fsrq,,PKS 0047-579,,2
226,4FGL J0050.4-0452,12.6121,-4.8806,122.28092,-67.7511,9.596452e-12,6.157405e-13,30.092163,19.542475,243.49756,0.7945252,LogParabola,2.3436754,2.1366097e-12,fsrq,,PKS 0047-051,,0
227,4FGL J0050.7-0929,12.6753,-9.4936,122.3323,-72.364494,3.589063e-11,1.1012944e-12,87.6642,33.37582,170.83823,0.2655233,LogParabola,2.014316,4.0604217e-12,BLL,,PKS 0048-09,,0
228,4FGL J0050.8+3330,12.7087,33.5112,122.787674,-29.36038,1.6724585e-12,3.7925837e-13,4.7477956,-inf,8.842627,0.0,PowerLaw,2.4502683,1.1244929e-13,,,,,0
229,4FGL J0050.8-3428,12.7183,-34.4675,303.843,-82.65975,6.405429e-13,2.0938858e-13,3.9325433,-inf,19.292635,0.0,PowerLaw,1.9453152,2.665673e-15,bcu,,2MASS J00504851-3428514,,4352
230,4FGL J0051.1-0648,12.7824,-6.8096,122.7115,-69.68121,9.234499e-12,5.7693347e-13,28.416601,19.042538,188.6428,0.64903826,LogParabola,2.4185624,3.0324508e-12,fsrq,,PKS 0048-071,,0
231,4FGL J0051.2-6242,12.8243,-62.7037,302.95966,-54.424545,2.0013047e-11,8.534867e-13,69.56279,32.673283,171.33412,0.444219,LogParabola,1.7687656,3.36808e-13,bll,,1RXS J005117.7-624154,,0
232,4FGL J0051.5-4220,12.8793,-42.3455,302.8761,-74.782745,6.0394836e-12,4.0684527e-13,17.510614,12.724624,170.52602,0.7548437,LogParabola,2.6829588,6.6286638e-12,fsrq,,PKS 0048-427,,2
233,4FGL J0052.1+6444,13.0433,64.742,123.01039,1.8703632,5.571793e-12,1.344195e-12,9.469556,-inf,14.935933,0.0,LogParabola,2.5195913,2.6820175e-13,,,,,0
234,4FGL J0052.9-6644,13.249,-66.7363,302.6906,-50.39122,1.6642958e-12,2.368795e-13,9.540372,-inf,11.683581,0.0,PowerLaw,2.056171,1.9018241e-14,bcu,,PMN J0052-6641,,2
235,4FGL J0054.4+8627,13.6074,86.4531,122.98241,23.581644,3.9465215e-12,5.7211527e-13,12.259213,6.251981,33.26342,0.4322483,LogParabola,2.7061346,6.8187226e-13,bcu,,WN B0046.2+8611,,20
236,4FGL J0054.4-1503,13.6212,-15.0573,126.44545,-77.90826,5.592428e-13,1.9363939e-13,3.896229,-inf,11.401111,0.0,LogParabola,1.600567,7.6456497e-16,,,,,0
237,4FGL J0054.7-2455,13.6945,-24.933,141.98647,-87.68009,9.226869e-12,6.6607586e-13,35.67798,-inf,26.348919,0.20691784,LogParabola,1.7788253,1.5546356e-13,bll,,FRBA J0054-2455,,0
238,4FGL J0054.8-1954,13.7039,-19.912,129.22897,-82.74242,1.165549e-12,2.8446223e-13,4.261759,4.807223,31.304945,0.8893751,PowerLaw,2.3913615,7.110609e-14,bcu,,TXS 0052-201,,256
239,4FGL J0055.1-1219,13.7805,-12.3204,126.44881,-75.166985,7.06427e-12,4.8130895e-13,27.360817,16.47285,263.78903,0.80003726,LogParabola,2.2981138,1.517278e-12,bcu,,TXS 0052-125,,0
240,4FGL J0055.7+4507,13.9397,45.1244,123.732124,-17.740635,5.961051e-13,1.8495062e-13,4.497835,-inf,10.595842,0.0,LogParabola,1.827197,1.2615745e-15,,,,,0
241,4FGL J0056.3-0935,14.0874,-9.5997,126.94633,-72.43315,9.551099e-12,6.015903e-13,31.172943,13.639769,42.749786,0.32834288,PowerLaw,1.8780916,1.037144e-13,bll,,TXS 0053-098,,0
242,4FGL J0056.4-2118,14.1204,-21.3029,134.36304,-84.062386,8.544108e-12,5.8569393e-13,37.178997,14.355865,39.899315,0.26946416,LogParabola,1.9424087,4.1255492e-13,bll,,PMN J0056-2117,,2
243,4FGL J0056.5-3936,14.1458,-39.6109,298.35916,-77.471634,1.1640268e-12,2.3269754e-13,5.8337083,-inf,12.461758,0.0,PowerLaw,2.163942,2.9953284e-14,bll,,NVSS J005620-394144,,0
244,4FGL J0056.6-4452,14.1548,-44.8729,299.92383,-72.225075,1.3106366e-12,2.9932345e-13,8.82647,-inf,14.983602,0.0,LogParabola,2.329179,1.4444712e-13,bll,,PKS 0054-451,,0
245,4FGL J0056.6-5317,14.1591,-53.2956,301.1715,-63.81488,2.1613523e-12,2.6271585e-13,11.443697,6.381724,32.772343,0.62161976,PowerLaw,2.1607425,5.5586015e-14,bcu,,CRATES J005630.93-531931.5,,0
246,4FGL J0056.8+1626,14.202,16.436,124.799835,-46.41627,1.8119943e-12,3.489678e-13,6.0413914,-inf,15.267411,0.28993422,PowerLaw,2.273372,6.320493e-14,bll,,TXS 0054+161,,0
247,4FGL J0057.0+4101,14.2534,41.0179,124.06493,-21.841583,1.2319527e-12,2.6787234e-13,5.6262546,-inf,18.846731,0.30754897,PowerLaw,2.0979626,1.2965743e-14,bcu,,87GB 005415.3+404404,,0
248,4FGL J0057.3+2216,14.3415,22.273,124.737686,-40.577965,1.9919446e-12,3.1501486e-13,7.820092,-inf,19.256672,0.43291017,PowerLaw,2.1136773,3.5558548e-14,bcu,,87GB 005452.5+220227,,0
249,4FGL J0057.5+6814,14.379,68.236,123.49776,5.3709292,3.2941722e-12,1.0401232e-12,3.5301208,-inf,9.8776655,0.0,PowerLaw,2.662211,1.0898928e-13,,,,,4120
250,4FGL J0057.7+3023,14.4498,30.397,124.55753,-32.45467,3.742804e-12,3.863196e-13,11.878226,-inf,10.441587,0.0,PowerLaw,2.3941336,3.5435584e-13,rdg,,NGC 315,,0
251,4FGL J0057.9+6326,14.4955,63.4385,123.66344,0.57604647,3.1191467e-12,5.1411506e-13,10.585464,-inf,16.038944,0.019122863,PowerLaw,1.7941456,2.2525554e-15,,,,,0
